MUNICIPALITY,NUMBERED,TOWN CODE,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,PUBLIC UTILITY,APARTMENT,TOTAL REAL,REAL EXEMPTIONS,TOTAL NET REAL,TOTAL MV,MV EXEMPTIONS,TOTAL NET MV,TOTAL PERS PROP,PERS PROP EXEMPTIONS,TOTAL NET PERS PROP,TOTAL GRAND LIST,TOTAL NET GRAND LIST,OTHER
"PUTNAM",1.1700000000000000e+02,1.1600000000000000e+02,3.2118210000000000e+08,1.0469541600000000e+08,4.0956787000000000e+07,3.3480000000000000e+05,1.2313900000000000e+07,4.9448240300000000e+08,4.0396100000000000e+06,4.9044279300000000e+08,5.4931390000000000e+07,3.4759000000000000e+05,5.4583800000000000e+07,9.2490140000000000e+07,2.4762045000000000e+07,6.7728095000000000e+07,6.4190393300000000e+08,6.1275468800000000e+08,1.4999400000000000e+07
"REDDING",1.1800000000000000e+02,1.1700000000000000e+02,1.3124050500000000e+09,1.1997660000000000e+08,2.6742000000000000e+06,4.1434500000000000e+06,0.0000000000000000e+00,1.4735315480000000e+09,4.9900000000000000e+05,1.4730325480000000e+09,9.0525205000000000e+07,3.2470000000000000e+04,9.0492735000000000e+07,7.0076580000000000e+07,5.6436000000000000e+05,6.9512220000000000e+07,1.6341333330000000e+09,1.6330375030000000e+09,3.4332248000000000e+07
"RIDGEFIELD",1.1900000000000000e+02,1.1800000000000000e+02,3.9077056420000000e+09,4.9383476800000000e+08,1.3588900000000000e+07,3.6491000000000000e+05,1.5363400000000000e+07,4.4787653460000000e+09,3.9888489000000000e+07,4.4388768570000000e+09,2.4746463200000000e+08,6.6390000000000000e+04,2.4739824200000000e+08,1.7146175800000000e+08,7.0596643000000000e+07,1.0086511500000000e+08,4.8976917360000000e+09,4.7871402140000000e+09,4.7907726000000000e+07
"ROCKY HILL",1.2000000000000000e+02,1.1900000000000000e+02,1.1705662960000000e+09,3.4541045400000000e+08,1.1369379000000000e+08,1.9878600000000000e+06,1.3007512000000000e+08,1.7658250600000000e+09,3.0025000000000000e+06,1.7628225600000000e+09,1.7002376400000000e+08,6.6077120000000000e+06,1.6341605200000000e+08,1.4595315000000000e+08,1.0554972000000000e+07,1.3539817800000000e+08,2.0818019740000000e+09,2.0616367900000000e+09,4.0915400000000000e+06
"ROXBURY",1.2100000000000000e+02,1.2000000000000000e+02,6.1842047000000000e+08,3.3048000000000000e+06,0.0000000000000000e+00,1.4280000000000000e+05,0.0000000000000000e+00,6.7051378000000000e+08,4.0450000000000000e+05,6.7010928000000000e+08,2.7607620000000000e+07,7.0350000000000000e+04,2.7537270000000000e+07,9.1980900000000000e+06,3.8296000000000000e+05,8.8151300000000000e+06,7.0731949000000000e+08,7.0646168000000000e+08,4.8645710000000000e+07
"SALEM",1.2200000000000000e+02,1.2100000000000000e+02,2.9205042000000000e+08,1.5114200000000000e+07,1.2687000000000000e+06,3.5720000000000000e+05,0.0000000000000000e+00,3.2340746000000000e+08,1.5839000000000000e+06,3.2182356000000000e+08,3.4274820000000000e+07,2.1540000000000000e+05,3.4059420000000000e+07,1.5012214000000000e+07,1.9082750000000000e+06,1.3103939000000000e+07,3.7269449400000000e+08,3.6898691900000000e+08,1.4616940000000000e+07
"SALISBURY",1.2300000000000000e+02,1.2200000000000000e+02,1.0783276800000000e+09,5.5896100000000000e+07,2.2647000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.1955472600000000e+09,9.7900000000000000e+05,1.1945682600000000e+09,3.6329260000000000e+07,1.0066000000000000e+05,3.6228600000000000e+07,2.3557926000000000e+07,2.0366900000000000e+06,2.1521236000000000e+07,1.2554344460000000e+09,1.2523180960000000e+09,5.9058780000000000e+07
"SCOTLAND",1.2400000000000000e+02,1.2300000000000000e+02,9.3884584000000000e+07,3.8592000000000000e+05,1.0412600000000000e+06,1.4435000000000000e+05,0.0000000000000000e+00,9.9691335000000000e+07,4.4470000000000000e+05,9.9246635000000000e+07,1.2001610000000000e+07,2.0997000000000000e+05,1.1791640000000000e+07,4.2358300000000000e+06,8.2012000000000000e+05,3.4157100000000000e+06,1.1592877500000000e+08,1.1445398500000000e+08,4.2352210000000000e+06
"SEYMOUR",1.2500000000000000e+02,1.2400000000000000e+02,8.8105353000000000e+08,7.2685100000000000e+07,4.0166490000000000e+07,1.7122700000000000e+06,1.7323950000000000e+07,1.0342018600000000e+09,5.4184200000000000e+06,1.0287834400000000e+09,1.1516236000000000e+08,5.7848000000000000e+05,1.1458388000000000e+08,7.8786610000000000e+07,2.2141820000000000e+07,5.6644790000000000e+07,1.2281508300000000e+09,1.2000121100000000e+09,2.1260520000000000e+07
"SHARON",1.2600000000000000e+02,1.2500000000000000e+02,6.1099527000000000e+08,4.2700200000000000e+07,0.0000000000000000e+00,2.1000000000000000e+03,0.0000000000000000e+00,7.0045102000000000e+08,1.4690000000000000e+06,6.9898202000000000e+08,2.5417643000000000e+07,4.6620000000000000e+04,2.5371023000000000e+07,2.1912205000000000e+07,3.3610200000000000e+06,1.8551185000000000e+07,7.4778086800000000e+08,7.4290422800000000e+08,4.6753450000000000e+07
"SHELTON",1.2700000000000000e+02,1.2600000000000000e+02,2.9893622700000000e+09,7.0294433000000000e+08,1.6382036000000000e+08,2.3730740000000000e+07,7.2191300000000000e+07,3.9643693500000000e+09,7.7470100000000000e+06,3.9566223400000000e+09,3.3236016600000000e+08,2.0525200000000000e+06,3.3030764600000000e+08,4.2103762000000000e+08,5.7279910000000000e+07,3.6375771000000000e+08,4.7177671360000000e+09,4.6506876960000000e+09,1.2320350000000000e+07
"SHERMAN",1.2800000000000000e+02,1.2700000000000000e+02,6.3026560800000000e+08,1.4139000000000000e+06,0.0000000000000000e+00,1.4391000000000000e+06,1.5464000000000000e+06,6.4423312800000000e+08,2.6380720000000000e+06,6.4159505600000000e+08,3.4400775000000000e+07,4.1390000000000000e+04,3.4359385000000000e+07,8.8119380000000000e+06,1.4045100000000000e+05,8.6714870000000000e+06,6.8744584100000000e+08,6.8462592800000000e+08,9.5681200000000000e+06
"SIMSBURY",1.2900000000000000e+02,1.2800000000000000e+02,1.6956144600000000e+09,2.1384679000000000e+08,1.0628230000000000e+07,8.8070000000000000e+04,5.7598000000000000e+07,2.0069458800000000e+09,3.7997430000000000e+06,2.0031461370000000e+09,1.9122788000000000e+08,2.9629900000000000e+05,1.9093158100000000e+08,9.6425793000000000e+07,1.2649062000000000e+07,8.3776731000000000e+07,2.2945995530000000e+09,2.2778544490000000e+09,2.9170330000000000e+07
"SOMERS",1.3000000000000000e+02,1.2900000000000000e+02,6.6458201000000000e+08,3.4481710000000000e+07,9.9832000000000000e+06,0.0000000000000000e+00,1.0936000000000000e+06,7.3424558000000000e+08,4.8967500000000000e+06,7.2934883000000000e+08,8.2755007000000000e+07,7.1140000000000000e+05,8.2043607000000000e+07,4.4074083000000000e+07,3.9036100000000000e+06,4.0170473000000000e+07,8.6107467000000000e+08,8.5156291000000000e+08,2.4105060000000000e+07
"SOUTH WINDSOR",1.3100000000000000e+02,1.3200000000000000e+02,1.6574609240000000e+09,2.1503372000000000e+08,2.5193412000000000e+08,0.0000000000000000e+00,1.9429500000000000e+07,2.1809784340000000e+09,3.7549110000000000e+07,2.1434293240000000e+09,2.2538722500000000e+08,8.2347740000000000e+06,2.1715245100000000e+08,3.4060599000000000e+08,9.9527840000000000e+07,2.4107815000000000e+08,2.7469716490000000e+09,2.6016599250000000e+09,3.7120170000000000e+07
"SOUTHBURY",1.3200000000000000e+02,1.3000000000000000e+02,1.5221134600000000e+09,2.8065627300000000e+08,7.3373200000000000e+06,0.0000000000000000e+00,2.2439320000000000e+07,1.8683695330000000e+09,5.1493600000000000e+06,1.8632201730000000e+09,1.5916358200000000e+08,1.1218100000000000e+06,1.5804177200000000e+08,1.2155962100000000e+08,1.2676603000000000e+07,1.0888301800000000e+08,2.1490927360000000e+09,2.1301449630000000e+09,3.5823160000000000e+07
"SOUTHINGTON",1.3300000000000000e+02,1.3100000000000000e+02,2.7941698910000000e+09,4.3225359000000000e+08,7.1340170000000000e+07,3.6683200000000000e+06,3.9227920000000000e+07,3.4053722740000000e+09,3.4459845000000000e+07,3.3709124290000000e+09,3.8202680400000000e+08,1.2905509000000000e+07,3.6912129500000000e+08,2.7437421100000000e+08,6.8591118000000000e+07,2.0578309300000000e+08,4.0617732890000000e+09,3.9458168170000000e+09,6.4712383000000000e+07
"SPRAGUE",1.3400000000000000e+02,1.3300000000000000e+02,1.1206797000000000e+08,4.7534600000000000e+06,1.1088180000000000e+07,1.8726000000000000e+05,1.7973900000000000e+06,1.3902587000000000e+08,1.0607200000000000e+06,1.3796515000000000e+08,1.9403130000000000e+07,2.6198000000000000e+05,1.9141150000000000e+07,2.4722380000000000e+07,7.8939600000000000e+06,1.6828420000000000e+07,1.8315138000000000e+08,1.7393472000000000e+08,9.1316100000000000e+06
"STAFFORD",1.3500000000000000e+02,1.3400000000000000e+02,5.5946095000000000e+08,4.4552618000000000e+07,2.5194960000000000e+07,0.0000000000000000e+00,6.2526800000000000e+06,6.5964321800000000e+08,6.1548900000000000e+06,6.5348832800000000e+08,8.6157681000000000e+07,1.2581510000000000e+06,8.4899530000000000e+07,7.8251880000000000e+07,3.9106876000000000e+07,3.9145004000000000e+07,8.2405277900000000e+08,7.7753286200000000e+08,2.4182010000000000e+07
"STAMFORD",1.3600000000000000e+02,1.3500000000000000e+02,1.0776645537000000e+10,4.3188296530000000e+09,4.9198166200000000e+08,4.4730570000000000e+07,1.6119686340000000e+09,1.7717782546000000e+10,1.0359833000000000e+08,1.7614184216000000e+10,9.5201793000000000e+08,3.6978500000000000e+06,9.4832008000000000e+08,1.2769722800000000e+09,1.1352375500000000e+08,1.1634485250000000e+09,1.9946772756000000e+10,1.9725952821000000e+10,4.7362649000000000e+08
"STERLING",1.3700000000000000e+02,1.3600000000000000e+02,1.5170669000000000e+08,8.6662800000000000e+06,3.7421100000000000e+06,0.0000000000000000e+00,1.0855400000000000e+06,1.8880206000000000e+08,1.5483900000000000e+06,1.8725367000000000e+08,2.5845696000000000e+07,4.9590000000000000e+05,2.5349796000000000e+07,1.6018900000000000e+07,3.4610100000000000e+06,1.2557890000000000e+07,2.3066665600000000e+08,2.2516135600000000e+08,2.3601440000000000e+07
"STONINGTON",1.3800000000000000e+02,1.3700000000000000e+02,1.9477224600000000e+09,3.4314422100000000e+08,2.8719400000000000e+07,7.9830000000000000e+06,2.0896920000000000e+07,2.4168057910000000e+09,1.7243592000000000e+07,2.3995621990000000e+09,1.4390052000000000e+08,1.2660900000000000e+06,1.4263443000000000e+08,1.1700488300000000e+08,1.1384640000000000e+07,1.0562024300000000e+08,2.6777111940000000e+09,2.6478168720000000e+09,6.8339790000000000e+07
"STRATFORD",1.3900000000000000e+02,1.3800000000000000e+02,2.9895003800000000e+09,4.3133257000000000e+08,3.5018508000000000e+08,2.3522800000000000e+06,5.6570990000000000e+07,3.8975826400000000e+09,4.0565703000000000e+07,3.8570169370000000e+09,3.4113774000000000e+08,3.2548500000000000e+06,3.3788289000000000e+08,4.9497126100000000e+08,1.9812628000000000e+08,2.9684498100000000e+08,4.7336916410000000e+09,4.4917448080000000e+09,6.7641340000000000e+07
"SUFFIELD",1.4000000000000000e+02,1.3900000000000000e+02,1.0904809440000000e+09,5.0369270000000000e+07,4.9077000000000000e+07,2.6986400000000000e+06,6.8475400000000000e+06,1.2115676240000000e+09,4.7317340000000000e+06,1.2068358900000000e+09,1.1549236500000000e+08,5.0564000000000000e+05,1.1498672500000000e+08,9.1779770000000000e+07,2.8679980000000000e+07,6.3099790000000000e+07,1.4188397590000000e+09,1.3849224050000000e+09,1.2094230000000000e+07
"THOMASTON",1.4100000000000000e+02,1.4000000000000000e+02,3.5837424000000000e+08,3.8768930000000000e+07,2.9370620000000000e+07,8.5173000000000000e+05,7.2774800000000000e+06,4.5483108000000000e+08,4.0992800000000000e+06,4.5073180000000000e+08,5.8475338000000000e+07,6.1291000000000000e+05,5.7862428000000000e+07,6.7909450000000000e+07,2.9374590000000000e+07,3.8534860000000000e+07,5.8121586800000000e+08,5.4712908800000000e+08,2.0188080000000000e+07
"THOMPSON",1.4200000000000000e+02,1.4100000000000000e+02,4.5690914000000000e+08,2.3987260000000000e+07,9.1606000000000000e+06,1.7330000000000000e+05,2.4839510000000000e+06,5.1329442100000000e+08,6.9019300000000000e+06,5.0639249100000000e+08,7.0344403000000000e+07,5.0303000000000000e+05,6.9841373000000000e+07,3.3490920000000000e+07,7.7868400000000000e+06,2.5704080000000000e+07,6.1712974400000000e+08,6.0193794400000000e+08,2.0580170000000000e+07
"TOLLAND",1.4300000000000000e+02,1.4200000000000000e+02,1.0100818970000000e+09,6.5810700000000000e+07,2.2806600000000000e+07,5.8321000000000000e+05,5.2167000000000000e+06,1.1097271070000000e+09,3.8721000000000000e+06,1.1058550070000000e+09,1.2723130000000000e+08,6.1739000000000000e+05,1.2661391000000000e+08,3.9537400000000000e+07,4.2848300000000000e+06,3.5252570000000000e+07,1.2764958070000000e+09,1.2677214870000000e+09,5.2280000000000000e+06
"TORRINGTON",1.4400000000000000e+02,1.4300000000000000e+02,1.2164005600000000e+09,2.7853958000000000e+08,4.9785060000000000e+07,5.5206000000000000e+05,2.5481580000000000e+07,1.5886828800000000e+09,1.8702840000000000e+07,1.5699800400000000e+09,2.1846187000000000e+08,4.7813500000000000e+06,2.1368052000000000e+08,2.1427969000000000e+08,4.2078980000000000e+07,1.7220071000000000e+08,2.0214244400000000e+09,1.9558612700000000e+09,1.7924040000000000e+07
"TRUMBULL",1.4500000000000000e+02,1.4400000000000000e+02,3.1431127990000000e+09,6.9087607000000000e+08,2.1445088000000000e+08,8.3336400000000000e+06,3.6363810000000000e+07,4.1191833990000000e+09,7.0420000000000000e+06,4.1121413990000000e+09,2.8476893600000000e+08,9.3773990000000000e+06,2.7539153700000000e+08,2.9518218000000000e+08,2.7994487000000000e+07,2.6718769300000000e+08,4.6991345150000000e+09,4.6547206290000000e+09,2.6046200000000000e+07
"UNION",1.4600000000000000e+02,1.4500000000000000e+02,6.8189370000000000e+07,2.3252900000000000e+06,2.9670000000000000e+05,3.0911900000000000e+06,0.0000000000000000e+00,7.8542630000000000e+07,3.0000000000000000e+05,7.8242630000000000e+07,8.1251600000000000e+06,8.5100000000000000e+03,8.1166500000000000e+06,4.2862870000000000e+06,1.2294000000000000e+05,4.1633470000000000e+06,9.0954077000000000e+07,9.0522627000000000e+07,4.6400800000000000e+06
"VERNON",1.4700000000000000e+02,1.4600000000000000e+02,1.0836085340000000e+09,2.4671581200000000e+08,2.5833360000000000e+07,1.2164100000000000e+06,1.7373622900000000e+08,1.5429881530000000e+09,9.8628530000000000e+06,1.5331253000000000e+09,1.8324366900000000e+08,3.1575640000000000e+06,1.8008610500000000e+08,8.6311660000000000e+07,4.6925210000000000e+06,8.1619139000000000e+07,1.8125434820000000e+09,1.7948305440000000e+09,1.1877808000000000e+07
"VOLUNTOWN",1.4800000000000000e+02,1.4700000000000000e+02,1.6083065000000000e+08,6.4107300000000000e+06,2.7033100000000000e+06,2.3381000000000000e+05,2.5270000000000000e+04,1.7716858000000000e+08,1.3102700000000000e+06,1.7585831000000000e+08,2.0284150000000000e+07,8.0802000000000000e+05,1.9476130000000000e+07,9.1221100000000000e+06,1.6320300000000000e+06,7.4900800000000000e+06,2.0657484000000000e+08,2.0282452000000000e+08,6.9648100000000000e+06
"WALLINGFORD",1.4900000000000000e+02,1.4800000000000000e+02,2.6880500600000000e+09,5.5782481000000000e+08,3.1387979000000000e+08,8.1188000000000000e+06,2.4122700000000000e+07,3.6216397500000000e+09,3.1501400000000000e+07,3.5901383500000000e+09,3.6367552000000000e+08,7.3909700000000000e+06,3.5628455000000000e+08,4.7821046800000000e+08,2.0754155000000000e+08,2.7066891800000000e+08,4.4635257380000000e+09,4.2170918180000000e+09,2.9643590000000000e+07
"WARREN",1.5000000000000000e+02,1.4900000000000000e+02,3.0475579000000000e+08,4.6088700000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4489234000000000e+08,5.9300000000000000e+05,3.4429934000000000e+08,1.4784090000000000e+07,4.1450000000000000e+04,1.4742640000000000e+07,4.2142400000000000e+06,2.5727000000000000e+05,3.9569700000000000e+06,3.6389067000000000e+08,3.6299895000000000e+08,3.5527680000000000e+07
"WASHINGTON",1.5100000000000000e+02,1.5000000000000000e+02,9.5424245000000000e+08,4.9256670000000000e+07,2.4975000000000000e+05,0.0000000000000000e+00,1.4911600000000000e+06,1.0612397000000000e+09,7.9725000000000000e+05,1.0604424500000000e+09,4.1925450000000000e+07,9.5718000000000000e+05,4.0968270000000000e+07,2.4035101000000000e+07,7.7200000000000000e+05,2.3263101000000000e+07,1.1272002510000000e+09,1.1246738210000000e+09,5.5999670000000000e+07
"WATERBURY",1.5200000000000000e+02,1.5100000000000000e+02,2.0782814100000000e+09,7.7800238700000000e+08,9.8266990000000000e+07,6.4206070000000000e+07,2.2373302000000000e+08,3.2931859970000000e+09,1.9149540000000000e+07,3.2740364570000000e+09,4.4553658700000000e+08,6.3896730000000000e+06,4.3914691400000000e+08,6.1368825000000000e+08,1.7646539700000000e+08,4.3722285300000000e+08,4.3524108340000000e+09,4.1504062240000000e+09,5.0696120000000000e+07
"WATERFORD",1.5300000000000000e+02,1.5200000000000000e+02,1.4159148800000000e+09,8.1427930000000000e+08,4.8527360000000000e+07,0.0000000000000000e+00,5.8776000000000000e+06,2.3328886200000000e+09,3.6883451000000000e+07,2.2960051690000000e+09,1.5233545000000000e+08,1.2545800000000000e+06,1.5108087000000000e+08,8.1497269800000000e+08,2.2996539000000000e+07,7.9197615900000000e+08,3.3001967680000000e+09,3.2390621980000000e+09,4.8289480000000000e+07
"WATERTOWN",1.5400000000000000e+02,1.5300000000000000e+02,1.2419869400000000e+09,1.1752089000000000e+08,1.0021040000000000e+08,2.3754200000000000e+06,1.1668200000000000e+07,1.4745145400000000e+09,7.3447000000000000e+06,1.4671698400000000e+09,1.8864078300000000e+08,1.1186040000000000e+06,1.8752217900000000e+08,1.6705264700000000e+08,5.4200775000000000e+07,1.1285187200000000e+08,1.8302079700000000e+09,1.7675438910000000e+09,7.5269000000000000e+05
"WEST HARTFORD",1.5500000000000000e+02,1.5500000000000000e+02,4.4895570660000000e+09,9.1352132500000000e+08,8.2425840000000000e+07,5.2560200000000000e+06,1.2500654000000000e+08,5.6441195710000000e+09,1.6247270000000000e+07,5.6278723010000000e+09,4.2940811000000000e+08,5.2416190000000000e+06,4.2416649100000000e+08,2.1360271000000000e+08,3.2929760000000000e+07,1.8067295000000000e+08,6.2871303910000000e+09,6.2327117420000000e+09,2.8352780000000000e+07
"WEST HAVEN",1.5600000000000000e+02,1.5600000000000000e+02,1.8018578660000000e+09,2.7532224000000000e+08,7.1264864000000000e+07,7.8381800000000000e+06,1.0650042400000000e+08,2.2839835940000000e+09,2.2393060000000000e+07,2.2615905340000000e+09,2.6913275100000000e+08,9.6135210000000000e+06,2.5951923000000000e+08,1.4611491600000000e+08,1.8502470000000000e+07,1.2761244600000000e+08,2.6992312610000000e+09,2.6487222100000000e+09,2.1200020000000000e+07
"WESTBROOK",1.5700000000000000e+02,1.5400000000000000e+02,8.5499425400000000e+08,1.0854516000000000e+08,3.2781720000000000e+07,0.0000000000000000e+00,5.7362800000000000e+06,1.0429426840000000e+09,4.0636100000000000e+06,1.0388790740000000e+09,5.8924690000000000e+07,1.3468100000000000e+06,5.7577880000000000e+07,8.0716460000000000e+07,4.1561340000000000e+07,3.9155120000000000e+07,1.1825838340000000e+09,1.1356120740000000e+09,4.0885270000000000e+07
"WESTON",1.5800000000000000e+02,1.5700000000000000e+02,2.2024438900000000e+09,2.4336300000000000e+07,0.0000000000000000e+00,3.3600000000000000e+06,0.0000000000000000e+00,2.2302063600000000e+09,1.1522400000000000e+06,2.2290541200000000e+09,1.1692405000000000e+08,4.5000000000000000e+03,1.1691955000000000e+08,2.7102714000000000e+07,5.3433000000000000e+05,2.6568384000000000e+07,2.3742331240000000e+09,2.3725420540000000e+09,6.6170000000000000e+04
"WESTPORT",1.5900000000000000e+02,1.5800000000000000e+02,8.9008396610000000e+09,1.3184409000000000e+09,7.3945000000000000e+06,8.5418100000000000e+06,1.3930350000000000e+07,1.0399567451000000e+10,6.9420000000000000e+06,1.0392625451000000e+10,3.3162311900000000e+08,4.1552000000000000e+05,3.3120759900000000e+08,2.9421400000000000e+08,8.8016300000000000e+05,2.9333383700000000e+08,1.1025404570000000e+10,1.1017166887000000e+10,1.5042023000000000e+08
"WETHERSFIELD",1.6000000000000000e+02,1.5900000000000000e+02,1.6999402700000000e+09,2.0478767000000000e+08,1.8255930000000000e+07,3.8154000000000000e+06,6.1888200000000000e+07,1.9892659500000000e+09,8.3478000000000000e+06,1.9809181500000000e+09,1.8637673600000000e+08,3.1816600000000000e+06,1.8319507600000000e+08,8.3124080000000000e+07,4.2783300000000000e+06,7.8845750000000000e+07,2.2587667660000000e+09,2.2429589760000000e+09,5.7848000000000000e+05
"WILLINGTON",1.6100000000000000e+02,1.6000000000000000e+02,2.9335439000000000e+08,4.2827030000000000e+07,3.6710800000000000e+06,1.1842000000000000e+06,2.2306270000000000e+07,3.7613462000000000e+08,4.3250000000000000e+05,3.7570212000000000e+08,4.3175430000000000e+07,9.3370000000000000e+04,4.3082060000000000e+07,2.1672060000000000e+07,2.5098900000000000e+06,1.9162170000000000e+07,4.4098211000000000e+08,4.3794635000000000e+08,1.2791650000000000e+07
"WILTON",1.6200000000000000e+02,1.6100000000000000e+02,3.2626947200000000e+09,5.8306394000000000e+08,0.0000000000000000e+00,1.1265940000000000e+07,2.6994690000000000e+07,3.9169095500000000e+09,1.2210000000000000e+06,3.9156885500000000e+09,2.0041101000000000e+08,1.3847800000000000e+06,1.9902623000000000e+08,2.6451245000000000e+08,6.5142510000000000e+07,1.9936994000000000e+08,4.3818330100000000e+09,4.3140847200000000e+09,3.2890260000000000e+07
"WINCHESTER",1.6300000000000000e+02,1.6200000000000000e+02,4.9582994000000000e+08,5.3823400000000000e+07,1.5367870000000000e+07,3.3600000000000000e+04,1.5886850000000000e+07,5.9786780000000000e+08,1.2545000000000000e+06,5.9661330000000000e+08,7.0968215000000000e+07,1.3132260000000000e+06,6.9654989000000000e+07,5.9512014000000000e+07,1.3022487000000000e+07,4.6489527000000000e+07,7.2834802900000000e+08,7.1275781600000000e+08,1.6926140000000000e+07
"WINDHAM",1.6400000000000000e+02,1.6300000000000000e+02,4.5516675000000000e+08,1.3212634000000000e+08,3.6227930000000000e+07,1.4388200000000000e+06,5.4655100000000000e+07,7.1325331000000000e+08,8.2252820000000000e+06,7.0502802800000000e+08,1.0673856000000000e+08,3.4353000000000000e+06,1.0330326000000000e+08,1.1978748000000000e+08,4.0213950000000000e+07,7.9573530000000000e+07,9.3977935000000000e+08,8.8790481800000000e+08,3.3638370000000000e+07
"WINDSOR",1.6500000000000000e+02,1.6400000000000000e+02,1.4336210000000000e+09,4.3554348400000000e+08,3.7633344000000000e+08,2.4441900000000000e+06,2.2604820000000000e+07,2.2978933440000000e+09,5.5044542000000000e+07,2.2428488020000000e+09,2.0904700000000000e+08,3.4450500000000000e+06,2.0560195000000000e+08,5.0767747100000000e+08,6.9386037000000000e+07,4.3829143400000000e+08,3.0146178150000000e+09,2.8867421860000000e+09,2.7346410000000000e+07
"WINDSOR LOCKS",1.6600000000000000e+02,1.6500000000000000e+02,5.6968440000000000e+08,1.4007941600000000e+08,1.6470570000000000e+08,4.3080000000000000e+05,1.2232900000000000e+07,9.0128197300000000e+08,3.7765800000000000e+06,8.9750539300000000e+08,1.7919779000000000e+08,5.6239150000000000e+06,1.7357387500000000e+08,2.8121338200000000e+08,1.4133757400000000e+08,1.3987580800000000e+08,1.3616931450000000e+09,1.2109550760000000e+09,1.4148757000000000e+07
"WOLCOTT",1.6700000000000000e+02,1.6600000000000000e+02,9.5836883000000000e+08,4.3951990000000000e+07,3.0021620000000000e+07,2.6865300000000000e+06,7.1593500000000000e+06,1.0671281600000000e+09,4.7820000000000000e+06,1.0623461600000000e+09,1.3395587000000000e+08,2.3416200000000000e+06,1.3161425000000000e+08,5.0193594000000000e+07,1.6974060000000000e+07,3.3219534000000000e+07,1.2512776240000000e+09,1.2271799440000000e+09,2.4939840000000000e+07
"WOODBRIDGE",1.6800000000000000e+02,1.6700000000000000e+02,9.2194086000000000e+08,6.2212850000000000e+07,1.3095390000000000e+07,4.9252000000000000e+05,8.1949000000000000e+05,1.0132243200000000e+09,1.3670000000000000e+06,1.0118573200000000e+09,8.3953820000000000e+07,3.1922000000000000e+05,8.3634600000000000e+07,4.8798650000000000e+07,1.9390400000000000e+06,4.6859610000000000e+07,1.1459767900000000e+09,1.1423515300000000e+09,1.4663210000000000e+07
"WOODBURY",1.6900000000000000e+02,1.6800000000000000e+02,9.0445630000000000e+08,8.5147475000000000e+07,2.6929900000000000e+06,6.5930000000000000e+04,1.3112480000000000e+07,1.0314872050000000e+09,1.0273840000000000e+06,1.0304598210000000e+09,8.7394510000000000e+07,7.4420000000000000e+05,8.6650310000000000e+07,3.2944993000000000e+07,5.0985680000000000e+06,2.7846425000000000e+07,1.1518267080000000e+09,1.1449565560000000e+09,2.6012030000000000e+07
"WOODSTOCK",1.7000000000000000e+02,1.6900000000000000e+02,5.7837316000000000e+08,2.6279700000000000e+07,8.1889000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.3269931000000000e+08,7.3931400000000000e+06,6.2530617000000000e+08,6.5841375000000000e+07,2.0113000000000000e+05,6.5640245000000000e+07,3.2710578000000000e+07,1.2529530000000000e+07,2.0181048000000000e+07,7.3125126300000000e+08,7.1112746300000000e+08,1.9857550000000000e+07
