Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,MERS Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,Comments,Plan NPO,footnotes,Total Pension Liability-GASB6768,Plan Fiduciary Net Position-GASB6768,Investment Rate of Return-GASB6768,Discount Rate-GASB6768,Money-Weighted Rate of Return-GASB6768,Emplyr Required ADC-GASB67,Emplyr Contribution-GASB67,Covered Employee Payroll-GASB6768,Valuation Date--GASB6768,Entry Age Method
630,"NORTH HAVEN",0,"Town of North Haven Pension Plan - Elected Officials",0,0,0,0,0,0,0,0,"ELECTED OFFICIALS",1,6,1,"Per pg. 41, Actuarial Cost Method is Pro Rata Projected Unit Credit (under GASB 27)
Money weighted Rate of Return not disclosed",,,1869082,0,7.0000000000000007e-02,4.2900000000000001e-02,,166512,164855,178222,"2013-07-01 00:00:00",0
631,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Town",0,0,0,0,1,0,0,1,,0,629,0,,,,45080109,50230102,6.7500000000000004e-02,6.7500000000000004e-02,1.8830000000000000e-01,1468009,1550489,14309518,"2013-07-01 00:00:00",1
632,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Police Plan",0,0,0,0,0,1,0,0,,0,73,0,,,,26809680,27959082,6.7500000000000004e-02,6.7500000000000004e-02,1.8830000000000000e-01,643297,700325,2786130,"2013-07-01 00:00:00",1
633,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,0,0,0,0,0,1,0,,0,51,0,,,,16582806,17157990,6.7500000000000004e-02,6.7500000000000004e-02,1.8830000000000000e-01,392478,427271,1631953,"2013-07-01 00:00:00",1
634,"ROCKY HILL",0,"Town of Rocky Hill: Police Officer Pension Plan",0,0,0,0,0,1,0,0,,0,51,0,"571380",,,20363174,21632355,7.4999999999999997e-02,7.4999999999999997e-02,1.9489999999999999e-01,571380,571380,2028338,"2014-06-30 00:00:00",1
635,"ROCKY HILL",0,"Town of Rocky Hill Firefighters Pension Plan",1,0,0,0,0,0,1,0,,0,171,0,,,,1327127,1162914,7.4999999999999997e-02,7.4999999999999997e-02,2.0809999999999998e-01,76430,76500,,"2014-06-30 00:00:00",1
636,"ROCKY HILL",0,"Town of Rocky Hill General Employees Pension Plan",0,0,0,0,1,0,0,1,,0,309,0,,,,38629488,33936966,7.4999999999999997e-02,7.4999999999999997e-02,1.9109999999999999e-01,1461942,1462942,9418330,"2014-06-30 00:00:00",1
637,"ROCKY HILL",0,"Town of Rocky Hill: Ambulance Pension Plan",1,0,0,0,0,0,0,0,"AMBULANCE",1,47,0,,,,523688,678752,7.4999999999999997e-02,6.5000000000000002e-02,1.9739999999999999e-01,6286,28419,,"2014-06-30 00:00:00",1
641,"PLYMOUTH",0,"Town of Plymouth Pension Plan",0,1,0,0,1,0,0,0,,0,87,0,,,,13480132,5110305,6.5000000000000002e-02,5.5700000000000000e-02,4.0399999999999998e-02,489090,255055,1013728,"2012-07-01 00:00:00",0
642,"PLYMOUTH",0,"Town of Plymouth Board of Education Pension Plan",0,1,0,0,0,0,0,1,,0,73,0,,,,6193277,4682407,7.2499999999999995e-02,7.2499999999999995e-02,4.0399999999999998e-02,245080,210664,1597580,"2012-07-01 00:00:00",0
